date,start_hour,venue_id,event_type,title,tags
2022-03-18,19,msg,NBA,WAS @ NYK,"sports,nba"
2022-03-20,19,msg,NBA,UTA @ NYK,"sports,nba"
2022-03-21,19,barclays,NBA,UTA @ BKN,"sports,nba"
2022-03-22,19,msg,NBA,ATL @ NYK,"sports,nba"
2022-03-24,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-03-27,19,barclays,NBA,CHA @ BKN,"sports,nba"
2022-03-28,19,msg,NBA,CHI @ NYK,"sports,nba"
2022-03-29,19,barclays,NBA,DET @ BKN,"sports,nba"
2022-03-30,19,msg,NBA,CHA @ NYK,"sports,nba"
2022-03-31,19,barclays,NBA,MIL @ BKN,"sports,nba"
2022-04-02,19,msg,NBA,CLE @ NYK,"sports,nba"
2022-04-05,19,barclays,NBA,HOU @ BKN,"sports,nba"
2022-04-06,19,msg,NBA,BKN @ NYK,"sports,nba"
2022-04-07,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-04-08,19,barclays,NBA,CLE @ BKN,"sports,nba"
2022-04-08,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-04-09,16,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-04-10,19,barclays,NBA,IND @ BKN,"sports,nba"
2022-04-10,19,msg,NBA,TOR @ NYK,"sports,nba"
2022-04-10,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-04-11,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-04-12,19,barclays,NBA,CLE @ BKN,"sports,nba"
2022-04-12,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-04-13,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-04-14,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-04-15,13,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2022-04-16,13,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2022-04-17,13,citi,MLB,Arizona Diamondbacks @ New York Mets,"sports,mlb"
2022-04-18,19,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2022-04-19,15,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2022-04-20,19,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2022-04-21,13,citi,MLB,San Francisco Giants @ New York Mets,"sports,mlb"
2022-04-22,19,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2022-04-23,19,barclays,NBA,BOS @ BKN,"sports,nba"
2022-04-23,13,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2022-04-24,13,yankee,MLB,Cleveland Guardians @ New York Yankees,"sports,mlb"
2022-04-25,19,barclays,NBA,BOS @ BKN,"sports,nba"
2022-04-26,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-04-27,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-04-28,13,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-04-29,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-04-30,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-05-01,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-05-02,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-05-03,15,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-05-04,13,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-05-06,19,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2022-05-07,13,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2022-05-08,13,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2022-05-09,13,yankee,MLB,Texas Rangers @ New York Yankees,"sports,mlb"
2022-05-10,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-05-11,12,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-05-13,19,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2022-05-14,19,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2022-05-14,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-05-15,13,citi,MLB,Seattle Mariners @ New York Mets,"sports,mlb"
2022-05-16,19,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2022-05-17,15,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2022-05-18,19,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2022-05-19,13,citi,MLB,St. Louis Cardinals @ New York Mets,"sports,mlb"
2022-05-20,19,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2022-05-21,13,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2022-05-22,15,yankee,MLB,Chicago White Sox @ New York Yankees,"sports,mlb"
2022-05-23,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-05-24,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-05-25,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-05-27,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-05-28,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-05-29,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-05-30,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-05-31,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-05-31,19,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2022-06-01,13,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-06-01,19,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2022-06-02,13,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2022-06-03,19,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2022-06-04,13,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2022-06-05,11,yankee,MLB,Detroit Tigers @ New York Yankees,"sports,mlb"
2022-06-10,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-06-10,19,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2022-06-11,19,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2022-06-12,13,yankee,MLB,Chicago Cubs @ New York Yankees,"sports,mlb"
2022-06-14,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2022-06-14,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-06-15,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2022-06-15,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-06-16,19,citi,MLB,Milwaukee Brewers @ New York Mets,"sports,mlb"
2022-06-16,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-06-17,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-06-18,16,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-06-19,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-06-20,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-06-23,19,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2022-06-24,19,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2022-06-25,13,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2022-06-26,12,times_sq,StreetClosure,NYC Pride March 2022,"street_closure,parade,pride"
2022-06-26,13,yankee,MLB,Houston Astros @ New York Yankees,"sports,mlb"
2022-06-27,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2022-06-28,19,citi,MLB,Houston Astros @ New York Mets,"sports,mlb"
2022-06-28,19,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2022-06-29,13,citi,MLB,Houston Astros @ New York Mets,"sports,mlb"
2022-06-29,13,yankee,MLB,Oakland Athletics @ New York Yankees,"sports,mlb"
2022-07-01,19,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2022-07-02,16,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2022-07-03,13,citi,MLB,Texas Rangers @ New York Mets,"sports,mlb"
2022-07-07,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-07-08,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-07-09,16,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-07-10,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-07-12,19,yankee,MLB,Cincinnati Reds @ New York Yankees,"sports,mlb"
2022-07-13,19,yankee,MLB,Cincinnati Reds @ New York Yankees,"sports,mlb"
2022-07-14,19,yankee,MLB,Cincinnati Reds @ New York Yankees,"sports,mlb"
2022-07-15,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-07-16,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-07-17,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-07-20,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-07-22,19,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2022-07-23,19,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2022-07-24,19,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2022-07-26,19,citi,MLB,New York Yankees @ New York Mets,"sports,mlb"
2022-07-27,19,citi,MLB,New York Yankees @ New York Mets,"sports,mlb"
2022-07-28,19,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2022-07-29,19,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2022-07-30,14,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2022-07-31,13,yankee,MLB,Kansas City Royals @ New York Yankees,"sports,mlb"
2022-08-01,19,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2022-08-02,19,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2022-08-03,13,yankee,MLB,Seattle Mariners @ New York Yankees,"sports,mlb"
2022-08-04,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-08-05,19,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-08-06,13,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-08-07,16,citi,MLB,Atlanta Braves @ New York Mets,"sports,mlb"
2022-08-08,19,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2022-08-09,19,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2022-08-10,13,citi,MLB,Cincinnati Reds @ New York Mets,"sports,mlb"
2022-08-12,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-08-13,19,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-08-14,13,citi,MLB,Philadelphia Phillies @ New York Mets,"sports,mlb"
2022-08-15,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-08-16,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-08-17,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-08-18,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-08-19,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-08-20,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-08-21,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2022-08-21,20,yankee,Concert,Bad Bunny World's Hottest Tour,"concerts,latin"
2022-08-22,19,yankee,MLB,New York Mets @ New York Yankees,"sports,mlb"
2022-08-23,19,yankee,MLB,New York Mets @ New York Yankees,"sports,mlb"
2022-08-24,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-08-25,19,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2022-08-26,19,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2022-08-27,19,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2022-08-27,20,yankee,Concert,Bad Bunny World's Hottest Tour,"concerts,latin"
2022-08-28,13,citi,MLB,Colorado Rockies @ New York Mets,"sports,mlb"
2022-08-28,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-08-29,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-08-30,19,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2022-08-30,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-08-31,19,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2022-08-31,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-01,16,citi,MLB,Los Angeles Dodgers @ New York Mets,"sports,mlb"
2022-09-01,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-02,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-09-02,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-03,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-09-03,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-04,13,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-09-04,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-05,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-05,13,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2022-09-06,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-06,19,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2022-09-07,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-07,15,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2022-09-08,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-08,19,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2022-09-09,20,barclays,Concert,Bruce Springsteen,"concerts,rock"
2022-09-09,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-09,19,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-09-10,11,us_open,Tennis,US Open 2022,"sports,tennis"
2022-09-10,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-09-11,20,barclays,Concert,Bruce Springsteen,"concerts,rock"
2022-09-11,13,metlife,NFL,BAL @ NYJ,"sports,nfl"
2022-09-11,13,yankee,MLB,Tampa Bay Rays @ New York Yankees,"sports,mlb"
2022-09-12,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2022-09-13,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2022-09-14,19,citi,MLB,Chicago Cubs @ New York Mets,"sports,mlb"
2022-09-15,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2022-09-16,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2022-09-17,19,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2022-09-18,13,citi,MLB,Pittsburgh Pirates @ New York Mets,"sports,mlb"
2022-09-18,13,metlife,NFL,CAR @ NYG,"sports,nfl"
2022-09-20,19,yankee,MLB,Pittsburgh Pirates @ New York Yankees,"sports,mlb"
2022-09-21,19,yankee,MLB,Pittsburgh Pirates @ New York Yankees,"sports,mlb"
2022-09-22,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-09-23,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-09-24,13,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-09-25,13,metlife,NFL,CIN @ NYJ,"sports,nfl"
2022-09-25,19,yankee,MLB,Boston Red Sox @ New York Yankees,"sports,mlb"
2022-09-26,20,metlife,NFL,DAL @ NYG,"sports,nfl"
2022-09-27,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-09-28,19,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2022-09-30,19,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-10-01,13,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-10-02,13,metlife,NFL,CHI @ NYG,"sports,nfl"
2022-10-02,13,yankee,MLB,Baltimore Orioles @ New York Yankees,"sports,mlb"
2022-10-03,19,barclays,NBA,PHI @ BKN,"sports,nba"
2022-10-03,19,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-10-04,16,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-10-04,19,msg,NBA,DET @ NYK,"sports,nba"
2022-10-05,16,citi,MLB,Washington Nationals @ New York Mets,"sports,mlb"
2022-10-06,19,barclays,NBA,MIA @ BKN,"sports,nba"
2022-10-07,19,msg,NBA,IND @ NYK,"sports,nba"
2022-10-09,13,metlife,NFL,MIA @ NYJ,"sports,nfl"
2022-10-09,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-10-14,19,msg,NBA,WAS @ NYK,"sports,nba"
2022-10-16,13,metlife,NFL,BAL @ NYG,"sports,nfl"
2022-10-19,19,barclays,NBA,NOP @ BKN,"sports,nba"
2022-10-21,19,barclays,NBA,TOR @ BKN,"sports,nba"
2022-10-21,19,msg,NBA,DET @ NYK,"sports,nba"
2022-10-24,19,msg,NBA,ORL @ NYK,"sports,nba"
2022-10-26,19,msg,NBA,CHA @ NYK,"sports,nba"
2022-10-27,19,barclays,NBA,DAL @ BKN,"sports,nba"
2022-10-29,19,barclays,NBA,IND @ BKN,"sports,nba"
2022-10-30,13,metlife,NFL,NE @ NYJ,"sports,nfl"
2022-10-31,19,barclays,NBA,IND @ BKN,"sports,nba"
2022-11-01,19,barclays,NBA,CHI @ BKN,"sports,nba"
2022-11-02,19,msg,NBA,ATL @ NYK,"sports,nba"
2022-11-05,19,msg,NBA,BOS @ NYK,"sports,nba"
2022-11-06,8,marathon,Marathon,NYC Marathon 2022,"sports,marathon,street_closure"
2022-11-06,13,metlife,NFL,BUF @ NYJ,"sports,nfl"
2022-11-09,19,barclays,NBA,NYK @ BKN,"sports,nba"
2022-11-11,19,msg,NBA,DET @ NYK,"sports,nba"
2022-11-13,13,metlife,NFL,HOU @ NYG,"sports,nfl"
2022-11-13,19,msg,NBA,OKC @ NYK,"sports,nba"
2022-11-20,19,barclays,NBA,MEM @ BKN,"sports,nba"
2022-11-20,13,metlife,NFL,DET @ NYG,"sports,nfl"
2022-11-23,18,macys_parade,StreetClosure,Macy's Balloon Inflation 2022,"street_closure,parade,thanksgiving,inflation"
2022-11-23,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2022-11-24,9,macys_parade,StreetClosure,Macy's Thanksgiving Day Parade 2022,"street_closure,parade,thanksgiving"
2022-11-25,19,msg,NBA,POR @ NYK,"sports,nba"
2022-11-27,19,barclays,NBA,POR @ BKN,"sports,nba"
2022-11-27,13,metlife,NFL,CHI @ NYJ,"sports,nfl"
2022-11-27,19,msg,NBA,MEM @ NYK,"sports,nba"
2022-11-28,19,barclays,NBA,ORL @ BKN,"sports,nba"
2022-11-30,19,barclays,NBA,WAS @ BKN,"sports,nba"
2022-11-30,19,msg,NBA,MIL @ NYK,"sports,nba"
2022-12-02,19,barclays,NBA,TOR @ BKN,"sports,nba"
2022-12-03,19,msg,NBA,DAL @ NYK,"sports,nba"
2022-12-04,19,barclays,NBA,BOS @ BKN,"sports,nba"
2022-12-04,13,metlife,NFL,WAS @ NYG,"sports,nfl"
2022-12-04,19,msg,NBA,CLE @ NYK,"sports,nba"
2022-12-07,19,barclays,NBA,CHA @ BKN,"sports,nba"
2022-12-07,19,msg,NBA,ATL @ NYK,"sports,nba"
2022-12-09,19,barclays,NBA,ATL @ BKN,"sports,nba"
2022-12-11,13,metlife,NFL,PHI @ NYG,"sports,nfl"
2022-12-11,19,msg,NBA,SAC @ NYK,"sports,nba"
2022-12-16,20,msg,Concert,Phish NYE run,"concerts,rock"
2022-12-17,20,msg,Concert,Phish NYE run,"concerts,rock"
2022-12-18,13,metlife,NFL,DET @ NYJ,"sports,nfl"
2022-12-20,19,msg,NBA,GSW @ NYK,"sports,nba"
2022-12-21,19,barclays,NBA,GSW @ BKN,"sports,nba"
2022-12-21,19,msg,NBA,TOR @ NYK,"sports,nba"
2022-12-22,20,metlife,NFL,JAX @ NYJ,"sports,nfl"
2022-12-23,19,barclays,NBA,MIL @ BKN,"sports,nba"
2022-12-23,19,msg,NBA,CHI @ NYK,"sports,nba"
2022-12-25,19,msg,NBA,PHI @ NYK,"sports,nba"
2022-12-30,20,msg,Concert,Phish NYE run,"concerts,rock"
2022-12-31,20,msg,Concert,Phish NYE run,"concerts,rock"
2022-12-31,18,times_sq,StreetClosure,Times Square NYE 2022,"street_closure,nye,times_square"
2023-01-01,13,metlife,NFL,IND @ NYG,"sports,nfl"
2023-01-02,19,barclays,NBA,SAS @ BKN,"sports,nba"
2023-01-02,19,msg,NBA,PHX @ NYK,"sports,nba"
2023-01-04,19,msg,NBA,SAS @ NYK,"sports,nba"
2023-01-09,19,msg,NBA,MIL @ NYK,"sports,nba"
2023-01-11,19,msg,NBA,IND @ NYK,"sports,nba"
2023-01-12,19,barclays,NBA,BOS @ BKN,"sports,nba"
2023-01-13,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-01-15,19,barclays,NBA,OKC @ BKN,"sports,nba"
2023-01-16,19,msg,NBA,TOR @ NYK,"sports,nba"
2023-01-18,19,msg,NBA,WAS @ NYK,"sports,nba"
2023-01-24,19,msg,NBA,CLE @ NYK,"sports,nba"
2023-01-26,19,barclays,NBA,DET @ BKN,"sports,nba"
2023-01-28,19,barclays,NBA,NYK @ BKN,"sports,nba"
2023-01-30,19,barclays,NBA,LAL @ BKN,"sports,nba"
2023-01-31,19,msg,NBA,LAL @ NYK,"sports,nba"
2023-02-02,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-02-04,19,barclays,NBA,WAS @ BKN,"sports,nba"
2023-02-04,19,msg,NBA,LAC @ NYK,"sports,nba"
2023-02-05,19,msg,NBA,PHI @ NYK,"sports,nba"
2023-02-06,19,barclays,NBA,LAC @ BKN,"sports,nba"
2023-02-07,19,barclays,NBA,PHX @ BKN,"sports,nba"
2023-02-09,19,barclays,NBA,CHI @ BKN,"sports,nba"
2023-02-11,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-02-11,19,msg,NBA,UTA @ NYK,"sports,nba"
2023-02-13,19,msg,NBA,BKN @ NYK,"sports,nba"
2023-02-14,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-02-15,19,barclays,NBA,MIA @ BKN,"sports,nba"
2023-02-25,19,msg,NBA,NOP @ NYK,"sports,nba"
2023-02-27,19,msg,NBA,BOS @ NYK,"sports,nba"
2023-02-28,19,barclays,NBA,MIL @ BKN,"sports,nba"
2023-03-01,19,msg,NBA,BKN @ NYK,"sports,nba"
2023-03-04,19,red_bulls,MLS,Nashville @ Red Bulls,"sports,mls,soccer"
2023-03-05,19,barclays,NBA,CHA @ BKN,"sports,nba"
2023-03-07,19,msg,NBA,CHA @ NYK,"sports,nba"
2023-03-11,19,yankee,MLS,Miami @ NYCFC,"sports,mls,soccer"
2023-03-16,19,barclays,NBA,SAC @ BKN,"sports,nba"
2023-03-17,11,st_patricks,StreetClosure,NYC St. Patrick's Day Parade 2023,"street_closure,parade,st_patricks"
2023-03-18,19,msg,NBA,DEN @ NYK,"sports,nba"
2023-03-18,19,red_bulls,MLS,Columbus @ Red Bulls,"sports,mls,soccer"
2023-03-18,19,yankee,MLS,D.C. @ NYCFC,"sports,mls,soccer"
2023-03-19,19,barclays,NBA,DEN @ BKN,"sports,nba"
2023-03-20,19,msg,NBA,MIN @ NYK,"sports,nba"
2023-03-21,19,barclays,NBA,CLE @ BKN,"sports,nba"
2023-03-23,19,barclays,NBA,CLE @ BKN,"sports,nba"
2023-03-26,20,msg,Concert,Billy Joel MSG residency,"concerts,rock,residency"
2023-03-27,19,msg,NBA,HOU @ NYK,"sports,nba"
2023-03-29,19,barclays,NBA,HOU @ BKN,"sports,nba"
2023-03-29,19,msg,NBA,MIA @ NYK,"sports,nba"
2023-03-30,13,yankee,MLB,San Francisco Giants @ New York Yankees,"sports,mlb"
2023-03-31,19,barclays,NBA,ATL @ BKN,"sports,nba"
2023-04-01,16,yankee,MLB,San Francisco Giants @ New York Yankees,"sports,mlb"
2023-04-02,19,barclays,NBA,UTA @ BKN,"sports,nba"
2023-04-02,19,msg,NBA,WAS @ NYK,"sports,nba"
2023-04-02,13,yankee,MLB,San Francisco Giants @ New York Yankees,"sports,mlb"
2023-04-03,19,yankee,MLB,Philadelphia Phillies @ New York Yankees,"sports,mlb"
2023-04-04,19,barclays,NBA,MIN @ BKN,"sports,nba"
2023-04-04,19,yankee,MLB,Philadelphia Phillies @ New York Yankees,"sports,mlb"
2023-04-05,13,yankee,MLB,Philadelphia Phillies @ New York Yankees,"sports,mlb"
2023-04-06,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-04-07,19,barclays,NBA,ORL @ BKN,"sports,nba"
2023-04-07,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-04-08,16,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-04-08,19,red_bulls,MLS,San Jose @ Red Bulls,"sports,mls,soccer"
2023-04-08,19,yankee,MLS,Atlanta @ NYCFC,"sports,mls,soccer"
2023-04-09,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-04-09,13,citi,MLB,Miami Marlins @ New York Mets,"sports,mlb"
2023-04-09,19,msg,NBA,IND @ NYK,"sports,nba"
2023-04-10,19,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2023-04-11,19,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2023-04-12,13,citi,MLB,San Diego Padres @ New York Mets,"sports,mlb"
2023-04-13,19,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2023-04-14,19,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2023-04-15,19,citi,MLS,Nashville @ NYCFC,"sports,mls,soccer"
2023-04-15,13,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2023-04-16,7,red_bulls,MLS,Houston @ Red Bulls,"sports,mls,soccer"
2023-04-16,13,yankee,MLB,Minnesota Twins @ New York Yankees,"sports,mlb"
2023-04-18,19,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2023-04-19,19,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2023-04-20,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-04-20,16,yankee,MLB,Los Angeles Angels @ New York Yankees,"sports,mlb"
2023-04-21,19,msg,NBA,CLE @ NYK,"sports,nba"
2023-04-21,19,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2023-04-22,19,barclays,NBA,PHI @ BKN,"sports,nba"
2023-04-22,19,citi,MLS,Dallas @ NYCFC,"sports,mls,soccer"
2023-04-22,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
2023-04-23,19,msg,NBA,CLE @ NYK,"sports,nba"
2023-04-23,13,yankee,MLB,Toronto Blue Jays @ New York Yankees,"sports,mlb"
